,statefips,population_percentage,year,pop
39,44,0.003220473474419058,2074,1363410
40,45,0.015702544756100535,2074,6647782
41,46,0.0027314425918269552,2074,1156375
42,47,0.020764828564057303,2074,8790936
43,48,0.08939463520698565,2074,37845845
44,49,0.00931424464852193,2074,3943251
45,50,0.001862068155968288,2074,788320
46,51,0.0261155924909049,2074,11056219
47,53,0.023052327774681965,2074,9759364
48,54,0.005463076516856651,2074,2312832
49,55,0.017831982600923876,2074,7549295
50,56,0.0017936682143497545,2074,759362
0,01,0.014970436787955795,2075,6356927
1,02,0.002275529136923347,2075,966262
2,04,0.021689021640862737,2075,9209853
3,05,0.009320243112264008,2075,3957673
4,06,0.12230287192714974,2075,51933713
5,08,0.017756731587958065,2075,7540076
6,09,0.01043140565209895,2075,4429509
7,10,0.0029587464366834407,2075,1256378
8,11,0.002152642869920702,2075,914081
9,12,0.06537436282980477,2075,27760046
10,13,0.03266061127514278,2075,13868741
11,15,0.004202026231372576,2075,1784315
12,16,0.005410322260465776,2075,2297396
13,17,0.037175487433334264,2075,15785902
14,18,0.02075180783610234,2075,8811882
15,19,0.009749782795695034,2075,4140070
16,20,0.008604620010060703,2075,3653797
17,21,0.013632225514201353,2075,5788679
18,22,0.014265135608531945,2075,6057433
19,23,0.004156089479100424,2075,1764809
20,24,0.01857404325233401,2075,7887133
21,25,0.02100358554729542,2075,8918795
22,26,0.03037665340713026,2075,12898899
23,27,0.01654041970468687,2075,7023592
24,28,0.009148016376014133,2075,3884540
25,29,0.018576168057901295,2075,7888035
26,30,0.0032461960416577495,2075,1378439
27,31,0.005987000533527601,2075,2542272
28,32,0.008878474887471824,2075,3770085
29,33,0.004217661846431668,2075,1790954
30,34,0.027189562541505247,2075,11545558
31,35,0.006343591915871422,2075,2693692
32,36,0.05959814099451796,2075,25307278
33,37,0.03210242183156689,2075,13631716
34,38,0.002275401581454853,2075,966208
35,39,0.03521457050272876,2075,14953234
36,40,0.012282084447419859,2075,5215366
37,41,0.012916723254020832,2075,5484854
38,42,0.03844229785523771,2075,16323830
39,44,0.003220473474419058,2075,1367516
40,45,0.015702544756100535,2075,6667803
41,46,0.0027314425918269552,2075,1159858
42,47,0.020764828564057303,2075,8817411
43,48,0.08939463520698565,2075,37959823
44,49,0.00931424464852193,2075,3955126
45,50,0.001862068155968288,2075,790694
46,51,0.0261155924909049,2075,11089516
47,53,0.023052327774681965,2075,9788756
48,54,0.005463076516856651,2075,2319797
49,55,0.017831982600923876,2075,7572030
50,56,0.0017936682143497545,2075,761649
0,01,0.014970436787955795,2076,6375625
1,02,0.002275529136923347,2076,969105
2,04,0.021689021640862737,2076,9236942
3,05,0.009320243112264008,2076,3969314
4,06,0.12230287192714974,2076,52086469
5,08,0.017756731587958065,2076,7562255
6,09,0.01043140565209895,2076,4442537
7,10,0.0029587464366834407,2076,1260074
8,11,0.002152642869920702,2076,916770
9,12,0.06537436282980477,2076,27841699
10,13,0.03266061127514278,2076,13909534
11,15,0.004202026231372576,2076,1789563
12,16,0.005410322260465776,2076,2304153
13,17,0.037175487433334264,2076,15832334
14,18,0.02075180783610234,2076,8837801
15,19,0.009749782795695034,2076,4152247
16,20,0.008604620010060703,2076,3664544
17,21,0.013632225514201353,2076,5805706
18,22,0.014265135608531945,2076,6075250
19,23,0.004156089479100424,2076,1770000
20,24,0.01857404325233401,2076,7910332
21,25,0.02100358554729542,2076,8945028
22,26,0.03037665340713026,2076,12936840
23,27,0.01654041970468687,2076,7044250
24,28,0.009148016376014133,2076,3895966
25,29,0.018576168057901295,2076,7911237
26,30,0.0032461960416577495,2076,1382493
27,31,0.005987000533527601,2076,2549750
28,32,0.008878474887471824,2076,3781174
29,33,0.004217661846431668,2076,1796222
30,34,0.027189562541505247,2076,11579518
31,35,0.006343591915871422,2076,2701615
32,36,0.05959814099451796,2076,25381716
33,37,0.03210242183156689,2076,13671812
34,38,0.002275401581454853,2076,969050
35,39,0.03521457050272876,2076,14997217
36,40,0.012282084447419859,2076,5230706
37,41,0.012916723254020832,2076,5500987
38,42,0.03844229785523771,2076,16371844
39,44,0.003220473474419058,2076,1371538
40,45,0.015702544756100535,2076,6687415
41,46,0.0027314425918269552,2076,1163270
42,47,0.020764828564057303,2076,8843346
43,48,0.08939463520698565,2076,38071477
44,49,0.00931424464852193,2076,3966760
45,50,0.001862068155968288,2076,793019
46,51,0.0261155924909049,2076,11122135
47,53,0.023052327774681965,2076,9817548
48,54,0.005463076516856651,2076,2326620
49,55,0.017831982600923876,2076,7594303
50,56,0.0017936682143497545,2076,763889
0,01,0.014970436787955795,2077,6393933
1,02,0.002275529136923347,2077,971888
2,04,0.021689021640862737,2077,9263468
3,05,0.009320243112264008,2077,3980713
4,06,0.12230287192714974,2077,52236046
5,08,0.017756731587958065,2077,7583971
6,09,0.01043140565209895,2077,4455295
7,10,0.0029587464366834407,2077,1263692
8,11,0.002152642869920702,2077,919402
9,12,0.06537436282980477,2077,27921652
10,13,0.03266061127514278,2077,13949478
11,15,0.004202026231372576,2077,1794702
12,16,0.005410322260465776,2077,2310770
13,17,0.037175487433334264,2077,15877799
14,18,0.02075180783610234,2077,8863180
15,19,0.009749782795695034,2077,4164171
16,20,0.008604620010060703,2077,3675068
17,21,0.013632225514201353,2077,5822378
18,22,0.014265135608531945,2077,6092696
19,23,0.004156089479100424,2077,1775082
20,24,0.01857404325233401,2077,7933048
21,25,0.02100358554729542,2077,8970715
22,26,0.03037665340713026,2077,12973990
23,27,0.01654041970468687,2077,7064479
24,28,0.009148016376014133,2077,3907154
25,29,0.018576168057901295,2077,7933956
26,30,0.0032461960416577495,2077,1386463
27,31,0.005987000533527601,2077,2557072
28,32,0.008878474887471824,2077,3792032
29,33,0.004217661846431668,2077,1801380
30,34,0.027189562541505247,2077,11612771
31,35,0.006343591915871422,2077,2709373
32,36,0.05959814099451796,2077,25454604
33,37,0.03210242183156689,2077,13711073
34,38,0.002275401581454853,2077,971833
35,39,0.03521457050272876,2077,15040284
36,40,0.012282084447419859,2077,5245727
37,41,0.012916723254020832,2077,5516784
38,42,0.03844229785523771,2077,16418859
39,44,0.003220473474419058,2077,1375477
40,45,0.015702544756100535,2077,6706620
41,46,0.0027314425918269552,2077,1166610
42,47,0.020764828564057303,2077,8868741
43,48,0.08939463520698565,2077,38180806
44,49,0.00931424464852193,2077,3978151
45,50,0.001862068155968288,2077,795297
46,51,0.0261155924909049,2077,11154074
47,53,0.023052327774681965,2077,9845741
48,54,0.005463076516856651,2077,2333302
49,55,0.017831982600923876,2077,7616111
50,56,0.0017936682143497545,2077,766083
0,01,0.014970436787955795,2078,6411868
1,02,0.002275529136923347,2078,974614
2,04,0.021689021640862737,2078,9289451
3,05,0.009320243112264008,2078,3991879
4,06,0.12230287192714974,2078,52382565
5,08,0.017756731587958065,2078,7605244
6,09,0.01043140565209895,2078,4467792
7,10,0.0029587464366834407,2078,1267237
8,11,0.002152642869920702,2078,921981
9,12,0.06537436282980477,2078,27999970
10,13,0.03266061127514278,2078,13988605
11,15,0.004202026231372576,2078,1799736
12,16,0.005410322260465776,2078,2317252
13,17,0.037175487433334264,2078,15922336
14,18,0.02075180783610234,2078,8888041
15,19,0.009749782795695034,2078,4175851
16,20,0.008604620010060703,2078,3685376
17,21,0.013632225514201353,2078,5838709
18,22,0.014265135608531945,2078,6109786
19,23,0.004156089479100424,2078,1780061
20,24,0.01857404325233401,2078,7955300
21,25,0.02100358554729542,2078,8995878
22,26,0.03037665340713026,2078,13010381
23,27,0.01654041970468687,2078,7084295
24,28,0.009148016376014133,2078,3918114
25,29,0.018576168057901295,2078,7956210
26,30,0.0032461960416577495,2078,1390352
27,31,0.005987000533527601,2078,2564244
28,32,0.008878474887471824,2078,3802669
29,33,0.004217661846431668,2078,1806433
30,34,0.027189562541505247,2078,11645344
31,35,0.006343591915871422,2078,2716973
32,36,0.05959814099451796,2078,25526003
33,37,0.03210242183156689,2078,13749531
34,38,0.002275401581454853,2078,974559
35,39,0.03521457050272876,2078,15082471
36,40,0.012282084447419859,2078,5260441
37,41,0.012916723254020832,2078,5532258
38,42,0.03844229785523771,2078,16464913
39,44,0.003220473474419058,2078,1379335
40,45,0.015702544756100535,2078,6725431
41,46,0.0027314425918269552,2078,1169882
42,47,0.020764828564057303,2078,8893618
43,48,0.08939463520698565,2078,38287901
44,49,0.00931424464852193,2078,3989310
45,50,0.001862068155968288,2078,797528
46,51,0.0261155924909049,2078,11185360
47,53,0.023052327774681965,2078,9873358
48,54,0.005463076516856651,2078,2339847
49,55,0.017831982600923876,2078,7637474
50,56,0.0017936682143497545,2078,768232
0,01,0.014970436787955795,2079,6429443
1,02,0.002275529136923347,2079,977285
2,04,0.021689021640862737,2079,9314914
3,05,0.009320243112264008,2079,4002821
4,06,0.12230287192714974,2079,52526148
5,08,0.017756731587958065,2079,7626090
6,09,0.01043140565209895,2079,4480038
7,10,0.0029587464366834407,2079,1270711
8,11,0.002152642869920702,2079,924508
9,12,0.06537436282980477,2079,28076720
10,13,0.03266061127514278,2079,14026949
11,15,0.004202026231372576,2079,1804669
12,16,0.005410322260465776,2079,2323604
13,17,0.037175487433334264,2079,15965980
14,18,0.02075180783610234,2079,8912403
15,19,0.009749782795695034,2079,4187298
16,20,0.008604620010060703,2079,3695478
17,21,0.013632225514201353,2079,5854714
18,22,0.014265135608531945,2079,6126533
19,23,0.004156089479100424,2079,1784941
20,24,0.01857404325233401,2079,7977106
21,25,0.02100358554729542,2079,9020536
22,26,0.03037665340713026,2079,13046044
23,27,0.01654041970468687,2079,7103713
24,28,0.009148016376014133,2079,3928853
25,29,0.018576168057901295,2079,7978018
26,30,0.0032461960416577495,2079,1394163
27,31,0.005987000533527601,2079,2571273
28,32,0.008878474887471824,2079,3813092
29,33,0.004217661846431668,2079,1811385
30,34,0.027189562541505247,2079,11677265
31,35,0.006343591915871422,2079,2724420
32,36,0.05959814099451796,2079,25595971
33,37,0.03210242183156689,2079,13787220
34,38,0.002275401581454853,2079,977230
35,39,0.03521457050272876,2079,15123813
36,40,0.012282084447419859,2079,5274861
37,41,0.012916723254020832,2079,5547423
38,42,0.03844229785523771,2079,16510044
39,44,0.003220473474419058,2079,1383116
40,45,0.015702544756100535,2079,6743866
41,46,0.0027314425918269552,2079,1173089
42,47,0.020764828564057303,2079,8917996
43,48,0.08939463520698565,2079,38392850
44,49,0.00931424464852193,2079,4000245
45,50,0.001862068155968288,2079,799714
46,51,0.0261155924909049,2079,11216020
47,53,0.023052327774681965,2079,9900422
48,54,0.005463076516856651,2079,2346260
49,55,0.017831982600923876,2079,7658409
50,56,0.0017936682143497545,2079,770337
0,01,0.014970436787955795,2080,6446689
1,02,0.002275529136923347,2080,979907
2,04,0.021689021640862737,2080,9339900
3,05,0.009320243112264008,2080,4013558
4,06,0.12230287192714974,2080,52667041
5,08,0.017756731587958065,2080,7646546
6,09,0.01043140565209895,2080,4492055
7,10,0.0029587464366834407,2080,1274119
8,11,0.002152642869920702,2080,926988
9,12,0.06537436282980477,2080,28152031
10,13,0.03266061127514278,2080,14064574
11,15,0.004202026231372576,2080,1809510
12,16,0.005410322260465776,2080,2329836
13,17,0.037175487433334264,2080,16008806
14,18,0.02075180783610234,2080,8936310
15,19,0.009749782795695034,2080,4198529
16,20,0.008604620010060703,2080,3705390
17,21,0.013632225514201353,2080,5870418
18,22,0.014265135608531945,2080,6142967
19,23,0.004156089479100424,2080,1789729
20,24,0.01857404325233401,2080,7998503
21,25,0.02100358554729542,2080,9044732
22,26,0.03037665340713026,2080,13081038
23,27,0.01654041970468687,2080,7122768
24,28,0.009148016376014133,2080,3939392
25,29,0.018576168057901295,2080,7999418
26,30,0.0032461960416577495,2080,1397903
27,31,0.005987000533527601,2080,2578170
28,32,0.008878474887471824,2080,3823320
29,33,0.004217661846431668,2080,1816243
30,34,0.027189562541505247,2080,11708587
31,35,0.006343591915871422,2080,2731728
32,36,0.05959814099451796,2080,25664628
33,37,0.03210242183156689,2080,13824202
34,38,0.002275401581454853,2080,979852
35,39,0.03521457050272876,2080,15164380
36,40,0.012282084447419859,2080,5289009
37,41,0.012916723254020832,2080,5562303
38,42,0.03844229785523771,2080,16554330
39,44,0.003220473474419058,2080,1386826
40,45,0.015702544756100535,2080,6761955
41,46,0.0027314425918269552,2080,1176236
42,47,0.020764828564057303,2080,8941917
43,48,0.08939463520698565,2080,38495833
44,49,0.00931424464852193,2080,4010975
45,50,0.001862068155968288,2080,801859
46,51,0.0261155924909049,2080,11246105
47,53,0.023052327774681965,2080,9926978
48,54,0.005463076516856651,2080,2352554
49,55,0.017831982600923876,2080,7678951
50,56,0.0017936682143497545,2080,772404
0,01,0.014970436787955795,2081,6463591
1,02,0.002275529136923347,2081,982476
2,04,0.021689021640862737,2081,9364387
3,05,0.009320243112264008,2081,4024080
4,06,0.12230287192714974,2081,52805121
5,08,0.017756731587958065,2081,7666593
6,09,0.01043140565209895,2081,4503832
7,10,0.0029587464366834407,2081,1277459
8,11,0.002152642869920702,2081,929419
9,12,0.06537436282980477,2081,28225839
10,13,0.03266061127514278,2081,14101448
11,15,0.004202026231372576,2081,1814254
12,16,0.005410322260465776,2081,2335945
13,17,0.037175487433334264,2081,16050777
14,18,0.02075180783610234,2081,8959738
15,19,0.009749782795695034,2081,4209537
16,20,0.008604620010060703,2081,3715105
17,21,0.013632225514201353,2081,5885809
18,22,0.014265135608531945,2081,6159072
19,23,0.004156089479100424,2081,1794421
20,24,0.01857404325233401,2081,8019473
21,25,0.02100358554729542,2081,9068445
22,26,0.03037665340713026,2081,13115333
23,27,0.01654041970468687,2081,7141442
24,28,0.009148016376014133,2081,3949720
25,29,0.018576168057901295,2081,8020391
26,30,0.0032461960416577495,2081,1401568
27,31,0.005987000533527601,2081,2584929
28,32,0.008878474887471824,2081,3833344
29,33,0.004217661846431668,2081,1821005
30,34,0.027189562541505247,2081,11739284
31,35,0.006343591915871422,2081,2738890
32,36,0.05959814099451796,2081,25731915
33,37,0.03210242183156689,2081,13860445
34,38,0.002275401581454853,2081,982421
35,39,0.03521457050272876,2081,15204137
36,40,0.012282084447419859,2081,5302876
37,41,0.012916723254020832,2081,5576886
38,42,0.03844229785523771,2081,16597731
39,44,0.003220473474419058,2081,1390462
40,45,0.015702544756100535,2081,6779684
41,46,0.0027314425918269552,2081,1179319
42,47,0.020764828564057303,2081,8965360
43,48,0.08939463520698565,2081,38596760
44,49,0.00931424464852193,2081,4021490
45,50,0.001862068155968288,2081,803961
46,51,0.0261155924909049,2081,11275590
47,53,0.023052327774681965,2081,9953004
48,54,0.005463076516856651,2081,2358722
49,55,0.017831982600923876,2081,7699083
50,56,0.0017936682143497545,2081,774429
0,01,0.014970436787955795,2082,6480163
1,02,0.002275529136923347,2082,984995
2,04,0.021689021640862737,2082,9388397
3,05,0.009320243112264008,2082,4034398
4,06,0.12230287192714974,2082,52940510
5,08,0.017756731587958065,2082,7686250
6,09,0.01043140565209895,2082,4515380
7,10,0.0029587464366834407,2082,1280735
8,11,0.002152642869920702,2082,931802
9,12,0.06537436282980477,2082,28298208
10,13,0.03266061127514278,2082,14137603
11,15,0.004202026231372576,2082,1818906
12,16,0.005410322260465776,2082,2341934
13,17,0.037175487433334264,2082,16091930
14,18,0.02075180783610234,2082,8982711
15,19,0.009749782795695034,2082,4220330
16,20,0.008604620010060703,2082,3724630
17,21,0.013632225514201353,2082,5900900
18,22,0.014265135608531945,2082,6174864
19,23,0.004156089479100424,2082,1799022
20,24,0.01857404325233401,2082,8040035
21,25,0.02100358554729542,2082,9091696
22,26,0.03037665340713026,2082,13148960
23,27,0.01654041970468687,2082,7159752
24,28,0.009148016376014133,2082,3959847
25,29,0.018576168057901295,2082,8040954
26,30,0.0032461960416577495,2082,1405161
27,31,0.005987000533527601,2082,2591557
28,32,0.008878474887471824,2082,3843172
29,33,0.004217661846431668,2082,1825674
30,34,0.027189562541505247,2082,11769383
31,35,0.006343591915871422,2082,2745913
32,36,0.05959814099451796,2082,25797890
33,37,0.03210242183156689,2082,13895983
34,38,0.002275401581454853,2082,984939
35,39,0.03521457050272876,2082,15243120
36,40,0.012282084447419859,2082,5316472
37,41,0.012916723254020832,2082,5591184
38,42,0.03844229785523771,2082,16640287
39,44,0.003220473474419058,2082,1394027
40,45,0.015702544756100535,2082,6797066
41,46,0.0027314425918269552,2082,1182343
42,47,0.020764828564057303,2082,8988347
43,48,0.08939463520698565,2082,38695719
44,49,0.00931424464852193,2082,4031801
45,50,0.001862068155968288,2082,806022
46,51,0.0261155924909049,2082,11304500
47,53,0.023052327774681965,2082,9978523
48,54,0.005463076516856651,2082,2364769
49,55,0.017831982600923876,2082,7718823
50,56,0.0017936682143497545,2082,776414
0,01,0.014970436787955795,2083,6496451
1,02,0.002275529136923347,2083,987470
2,04,0.021689021640862737,2083,9411994
3,05,0.009320243112264008,2083,4044538
4,06,0.12230287192714974,2083,53073576
5,08,0.017756731587958065,2083,7705569
6,09,0.01043140565209895,2083,4526729
7,10,0.0029587464366834407,2083,1283954
8,11,0.002152642869920702,2083,934144
9,12,0.06537436282980477,2083,28369335
10,13,0.03266061127514278,2083,14173138
11,15,0.004202026231372576,2083,1823478
12,16,0.005410322260465776,2083,2347820
13,17,0.037175487433334264,2083,16132377
14,18,0.02075180783610234,2083,9005289
15,19,0.009749782795695034,2083,4230938
16,20,0.008604620010060703,2083,3733992
17,21,0.013632225514201353,2083,5915732
18,22,0.014265135608531945,2083,6190384
19,23,0.004156089479100424,2083,1803543
20,24,0.01857404325233401,2083,8060243
21,25,0.02100358554729542,2083,9114548
22,26,0.03037665340713026,2083,13182009
23,27,0.01654041970468687,2083,7177748
24,28,0.009148016376014133,2083,3969800
25,29,0.018576168057901295,2083,8061165
26,30,0.0032461960416577495,2083,1408693
27,31,0.005987000533527601,2083,2598071
28,32,0.008878474887471824,2083,3852832
29,33,0.004217661846431668,2083,1830263
30,34,0.027189562541505247,2083,11798965
31,35,0.006343591915871422,2083,2752814
32,36,0.05959814099451796,2083,25862732
33,37,0.03210242183156689,2083,13930910
34,38,0.002275401581454853,2083,987415
35,39,0.03521457050272876,2083,15281433
36,40,0.012282084447419859,2083,5329835
37,41,0.012916723254020832,2083,5605238
38,42,0.03844229785523771,2083,16682112
39,44,0.003220473474419058,2083,1397531
40,45,0.015702544756100535,2083,6814151
41,46,0.0027314425918269552,2083,1185315
42,47,0.020764828564057303,2083,9010939
43,48,0.08939463520698565,2083,38792981
44,49,0.00931424464852193,2083,4041935
45,50,0.001862068155968288,2083,808048
46,51,0.0261155924909049,2083,11332914
47,53,0.023052327774681965,2083,10003604
48,54,0.005463076516856651,2083,2370713
49,55,0.017831982600923876,2083,7738225
50,56,0.0017936682143497545,2083,778366
0,01,0.014970436787955795,2084,6512484
1,02,0.002275529136923347,2084,989908
2,04,0.021689021640862737,2084,9435223
3,05,0.009320243112264008,2084,4054520
4,06,0.12230287192714974,2084,53204562
5,08,0.017756731587958065,2084,7724587
6,09,0.01043140565209895,2084,4537901
7,10,0.0029587464366834407,2084,1287123
8,11,0.002152642869920702,2084,936449
9,12,0.06537436282980477,2084,28439351
10,13,0.03266061127514278,2084,14208117
11,15,0.004202026231372576,2084,1827978
12,16,0.005410322260465776,2084,2353615
13,17,0.037175487433334264,2084,16172192
14,18,0.02075180783610234,2084,9027514
15,19,0.009749782795695034,2084,4241380
16,20,0.008604620010060703,2084,3743208
17,21,0.013632225514201353,2084,5930332
18,22,0.014265135608531945,2084,6205662
19,23,0.004156089479100424,2084,1807995
20,24,0.01857404325233401,2084,8080136
21,25,0.02100358554729542,2084,9137043
22,26,0.03037665340713026,2084,13214543
23,27,0.01654041970468687,2084,7195463
24,28,0.009148016376014133,2084,3979598
25,29,0.018576168057901295,2084,8081060
26,30,0.0032461960416577495,2084,1412170
27,31,0.005987000533527601,2084,2604483
28,32,0.008878474887471824,2084,3862341
29,33,0.004217661846431668,2084,1834780
30,34,0.027189562541505247,2084,11828085
31,35,0.006343591915871422,2084,2759608
32,36,0.05959814099451796,2084,25926562
33,37,0.03210242183156689,2084,13965292
34,38,0.002275401581454853,2084,989852
35,39,0.03521457050272876,2084,15319148
36,40,0.012282084447419859,2084,5342989
37,41,0.012916723254020832,2084,5619072
38,42,0.03844229785523771,2084,16723284
39,44,0.003220473474419058,2084,1400980
40,45,0.015702544756100535,2084,6830968
41,46,0.0027314425918269552,2084,1188240
42,47,0.020764828564057303,2084,9033178
43,48,0.08939463520698565,2084,38888722
44,49,0.00931424464852193,2084,4051911
45,50,0.001862068155968288,2084,810042
46,51,0.0261155924909049,2084,11360883
47,53,0.023052327774681965,2084,10028293
48,54,0.005463076516856651,2084,2376564
49,55,0.017831982600923876,2084,7757323
50,56,0.0017936682143497545,2084,780287
0,01,0.014970436787955795,2085,6528278
1,02,0.002275529136923347,2085,992308
2,04,0.021689021640862737,2085,9458105
3,05,0.009320243112264008,2085,4064353
4,06,0.12230287192714974,2085,53333592
5,08,0.017756731587958065,2085,7743320
6,09,0.01043140565209895,2085,4548907
7,10,0.0029587464366834407,2085,1290244
8,11,0.002152642869920702,2085,938720
9,12,0.06537436282980477,2085,28508321
10,13,0.03266061127514278,2085,14242574
11,15,0.004202026231372576,2085,1832411
12,16,0.005410322260465776,2085,2359323
13,17,0.037175487433334264,2085,16211412
14,18,0.02075180783610234,2085,9049407
15,19,0.009749782795695034,2085,4251666
16,20,0.008604620010060703,2085,3752285
17,21,0.013632225514201353,2085,5944714
18,22,0.014265135608531945,2085,6220712
19,23,0.004156089479100424,2085,1812379
20,24,0.01857404325233401,2085,8099732
21,25,0.02100358554729542,2085,9159202
22,26,0.03037665340713026,2085,13246590
23,27,0.01654041970468687,2085,7212913
24,28,0.009148016376014133,2085,3989249
25,29,0.018576168057901295,2085,8100658
26,30,0.0032461960416577495,2085,1415595
27,31,0.005987000533527601,2085,2610799
28,32,0.008878474887471824,2085,3871708
29,33,0.004217661846431668,2085,1839230
30,34,0.027189562541505247,2085,11856770
31,35,0.006343591915871422,2085,2766301
32,36,0.05959814099451796,2085,25989438
33,37,0.03210242183156689,2085,13999160
34,38,0.002275401581454853,2085,992253
35,39,0.03521457050272876,2085,15356299
36,40,0.012282084447419859,2085,5355947
37,41,0.012916723254020832,2085,5632699
38,42,0.03844229785523771,2085,16763840
39,44,0.003220473474419058,2085,1404378
40,45,0.015702544756100535,2085,6847534
41,46,0.0027314425918269552,2085,1191122
42,47,0.020764828564057303,2085,9055085
43,48,0.08939463520698565,2085,38983034
44,49,0.00931424464852193,2085,4061737
45,50,0.001862068155968288,2085,812007
46,51,0.0261155924909049,2085,11388435
47,53,0.023052327774681965,2085,10052613
48,54,0.005463076516856651,2085,2382327
49,55,0.017831982600923876,2085,7776135
50,56,0.0017936682143497545,2085,782179
0,01,0.014970436787955795,2086,6543877
1,02,0.002275529136923347,2086,994679
2,04,0.021689021640862737,2086,9480705
3,05,0.009320243112264008,2086,4074065
4,06,0.12230287192714974,2086,53461031
5,08,0.017756731587958065,2086,7761823
6,09,0.01043140565209895,2086,4559776
7,10,0.0029587464366834407,2086,1293327
8,11,0.002152642869920702,2086,940963
9,12,0.06537436282980477,2086,28576441
10,13,0.03266061127514278,2086,14276606
11,15,0.004202026231372576,2086,1836790
12,16,0.005410322260465776,2086,2364960
13,17,0.037175487433334264,2086,16250149
14,18,0.02075180783610234,2086,9071030
15,19,0.009749782795695034,2086,4261825
16,20,0.008604620010060703,2086,3761251
17,21,0.013632225514201353,2086,5958918
18,22,0.014265135608531945,2086,6235576
19,23,0.004156089479100424,2086,1816710
20,24,0.01857404325233401,2086,8119086
21,25,0.02100358554729542,2086,9181087
22,26,0.03037665340713026,2086,13278243
23,27,0.01654041970468687,2086,7230148
24,28,0.009148016376014133,2086,3998781
25,29,0.018576168057901295,2086,8120015
26,30,0.0032461960416577495,2086,1418977
27,31,0.005987000533527601,2086,2617038
28,32,0.008878474887471824,2086,3880959
29,33,0.004217661846431668,2086,1843624
30,34,0.027189562541505247,2086,11885102
31,35,0.006343591915871422,2086,2772911
32,36,0.05959814099451796,2086,26051539
33,37,0.03210242183156689,2086,14032611
34,38,0.002275401581454853,2086,994624
35,39,0.03521457050272876,2086,15392993
36,40,0.012282084447419859,2086,5368745
37,41,0.012916723254020832,2086,5646158
38,42,0.03844229785523771,2086,16803897
39,44,0.003220473474419058,2086,1407733
40,45,0.015702544756100535,2086,6863896
41,46,0.0027314425918269552,2086,1193968
42,47,0.020764828564057303,2086,9076722
43,48,0.08939463520698565,2086,39076183
44,49,0.00931424464852193,2086,4071443
45,50,0.001862068155968288,2086,813947
46,51,0.0261155924909049,2086,11415648
47,53,0.023052327774681965,2086,10076634
48,54,0.005463076516856651,2086,2388020
49,55,0.017831982600923876,2086,7794716
50,56,0.0017936682143497545,2086,784048
0,01,0.014970436787955795,2087,6559252
1,02,0.002275529136923347,2087,997016
2,04,0.021689021640862737,2087,9502980
3,05,0.009320243112264008,2087,4083637
4,06,0.12230287192714974,2087,53586636
5,08,0.017756731587958065,2087,7780059
6,09,0.01043140565209895,2087,4570489
7,10,0.0029587464366834407,2087,1296366
8,11,0.002152642869920702,2087,943174
9,12,0.06537436282980477,2087,28643581
10,13,0.03266061127514278,2087,14310149
11,15,0.004202026231372576,2087,1841105
12,16,0.005410322260465776,2087,2370516
13,17,0.037175487433334264,2087,16288328
14,18,0.02075180783610234,2087,9092342
15,19,0.009749782795695034,2087,4271838
16,20,0.008604620010060703,2087,3770088
17,21,0.013632225514201353,2087,5972919
18,22,0.014265135608531945,2087,6250226
19,23,0.004156089479100424,2087,1820978
20,24,0.01857404325233401,2087,8138161
21,25,0.02100358554729542,2087,9202658
22,26,0.03037665340713026,2087,13309440
23,27,0.01654041970468687,2087,7247135
24,28,0.009148016376014133,2087,4008176
25,29,0.018576168057901295,2087,8139092
26,30,0.0032461960416577495,2087,1422311
27,31,0.005987000533527601,2087,2623186
28,32,0.008878474887471824,2087,3890077
29,33,0.004217661846431668,2087,1847956
30,34,0.027189562541505247,2087,11913025
31,35,0.006343591915871422,2087,2779426
32,36,0.05959814099451796,2087,26112747
33,37,0.03210242183156689,2087,14065580
34,38,0.002275401581454853,2087,996960
35,39,0.03521457050272876,2087,15429158
36,40,0.012282084447419859,2087,5381358
37,41,0.012916723254020832,2087,5659424
38,42,0.03844229785523771,2087,16843377
39,44,0.003220473474419058,2087,1411041
40,45,0.015702544756100535,2087,6880023
41,46,0.0027314425918269552,2087,1196773
42,47,0.020764828564057303,2087,9098047
43,48,0.08939463520698565,2087,39167991
44,49,0.00931424464852193,2087,4081008
45,50,0.001862068155968288,2087,815860
46,51,0.0261155924909049,2087,11442469
47,53,0.023052327774681965,2087,10100308
48,54,0.005463076516856651,2087,2393631
49,55,0.017831982600923876,2087,7813030
50,56,0.0017936682143497545,2087,785890
0,01,0.014970436787955795,2088,6574447
1,02,0.002275529136923347,2088,999326
2,04,0.021689021640862737,2088,9524994
3,05,0.009320243112264008,2088,4093097
4,06,0.12230287192714974,2088,53710774
5,08,0.017756731587958065,2088,7798082
6,09,0.01043140565209895,2088,4581077
7,10,0.0029587464366834407,2088,1299369
8,11,0.002152642869920702,2088,945359
9,12,0.06537436282980477,2088,28709936
10,13,0.03266061127514278,2088,14343299
11,15,0.004202026231372576,2088,1845370
12,16,0.005410322260465776,2088,2376008
13,17,0.037175487433334264,2088,16326061
14,18,0.02075180783610234,2088,9113405
15,19,0.009749782795695034,2088,4281734
16,20,0.008604620010060703,2088,3778822
17,21,0.013632225514201353,2088,5986755
18,22,0.014265135608531945,2088,6264705
19,23,0.004156089479100424,2088,1825197
20,24,0.01857404325233401,2088,8157014
21,25,0.02100358554729542,2088,9223977
22,26,0.03037665340713026,2088,13340272
23,27,0.01654041970468687,2088,7263924
